post_id,titulo,precio,moneda,provincia,barrio,localizacion,tipo_propiedad,tipo_operacion,superficie_total,superficie_cubierta,dormitorios,ambientes,banos,expensas,piso,departamentos_x_piso,pisos,antiguedad,tipo_departamento,disposicion,condiciones_especiales,tipo_vendedor,vendedor,fotos,latitud,longitud,cocheras,descripcion,apto_credito,con_aire,con_jardin,con_parrilla,con_pileta,apto_profesional,url,
734250824,Terrenos y Lotes en Venta en Avenida Nordelta 1,255.000,U$S,,,Avenida Nordelta 1 Nordelta Virazón - Tigre - Bs.as. G.b.a. Norte,Otro,Venta,,,,,,,,,,,,,,,Castex Propiedades Srl,,,,,,,,,,Si,,https://terreno.mercadolibre.com.ar/MLA-734250824-emprendimiento-nordelta-virazon-_JM,
745882166,Departamentos en Venta en Colpayo 303,95.000,U$S,,,Colpayo 303 Caballito - Capital Federal,Departamento,Venta,,,,,,,,4,6,,,,,,Urbankaizen,,,,1,,,,,Si,Si,,https://departamento.mercadolibre.com.ar/MLA-745882166-emprendimiento-caballito-303-plaza-duentildeo-directo-_JM,
744315465,Terrenos y Lotes en Venta en Calle S/n 0,24.400,U$S,,,Calle S/n 0 Canning - Ezeiza - Bs.as. G.b.a. Sur,Otro,Venta,,,,,,,,,,,,,,,Sessarego Alejandro,,,,,,,,,,,,https://terreno.mercadolibre.com.ar/MLA-744315465-emprendimiento-santa-clara-al-sur-_JM,
750172365,Departamentos en Venta en Avenida Del Libertador 1366,174.000,U$S,,,Avenida Del Libertador 1366 Vicente López - Bs.as. G.b.a. Norte,Departamento,Venta,,,,,,,,,,,,,,,Bellagamba Mktg Inmobiliario,,,,,,,,,,,,https://departamento.mercadolibre.com.ar/MLA-750172365-emprendimiento-shulbius-liby-_JM,
750172209,Departamentos en Venta en Tapiales 1200,279.000,U$S,,,Tapiales 1200 Vicente López - Bs.as. G.b.a. Norte,Departamento,Venta,,,,,,,,,,,,,,,Bellagamba Mktg Inmobiliario,,,,,,,,,,,,https://departamento.mercadolibre.com.ar/MLA-750172209-emprendimiento-gruumln-_JM,
744176817,Terrenos y Lotes en Venta en Ruta Nacional 40 0,80.000,U$S,,,Ruta Nacional 40 0 San Martín De Los Andes - Lácar - Neuquén,Otro,Venta,,,,,,,,,,,,,,,Tierraseldesafiosrl,,,,,,,,,,,,https://terreno.mercadolibre.com.ar/MLA-744176817-emprendimiento-el-desafiacuteo-san-martiacuten-de-los-andes-_JM,
752137997,Pelicano 82  Cariló,2.000,$,,,Pelicano 82 Cariló - Bs.as. Costa Atlántica,,Otro, 150 m² ,130 m²,3,,2,,,,,,,,,,,,,,2,,,,,,,,,
695640776,Terrenos y Lotes en Venta en Domingo Nazarre 2999,960.000,$,,,Domingo Nazarre 2999 Zelaya - Pilar - Bs.as. G.b.a. Norte,Otro,Venta,,,,,,,,,,,,,,,Poblardesarrollossa,,,,,,,,,,,,https://terreno.mercadolibre.com.ar/MLA-695640776-emprendimiento-lotes-terrenos-financiados-en-zelaya-pilar-venta-en-cuotas-fijas-_JM,
752966311,Paseo 114 51  Villa Gesell,1.500,$,,,Paseo 114 51 Villa Gesell - Bs.as. Costa Atlántica,,Otro, 120 m² ,68 m²,,,,,,,,20 años,,,,,,,,,,,,,,,,,,
750171578,Departamentos en Venta en Presidente Hipólito Yrigoyen 1514,139.000,U$S,,,Presidente Hipólito Yrigoyen 1514 Florida - Vicente López - Bs.as. G.b.a. Norte,Departamento,Venta,,,,,,,,,,,,,,,Bellagamba Mktg Inmobiliario,,,,,,,,,Si,,,https://departamento.mercadolibre.com.ar/MLA-750171578-emprendimiento-droumlm-_JM,
752502743,Paseo Del Flamenco 000  Miramar,999,$,,, ,,Otro, 850 m² ,250 m²,2,,3,,,,,,,,,,,,,,2,,,Si,Si,Si,,,,
709828779,Terrenos y Lotes en Venta en Panamericana Km 45,48.000,U$S,,,Panamericana Km 45 Puertos - Escobar - Bs.as. G.b.a. Norte,Otro,Venta,,,,,,,,,,,,,,,Tizado Puertos Escobar,,,,,,,,,,Si,,https://terreno.mercadolibre.com.ar/MLA-709828779-emprendimiento-barrio-acacias-puertos-_JM,
697842725,Departamentos en Venta en Benjamín Matienzo 2489,97.712,U$S,,,Benjamín Matienzo 2489 Palermo - Capital Federal,Departamento,Venta,,,,,,,,3,10,,,,,,Aguero Vera,,,,,,,,,,,,https://departamento.mercadolibre.com.ar/MLA-697842725-emprendimiento-lot-palermo-_JM,
753584464,Quintana 722  Santa Clara Del Mar,100,$,,,Quintana 722 Santa Clara Del Mar - Bs.as. Costa Atlántica,,Otro, 210 m² ,100 m²,,,,,,,,5 años,,,,,,,,,,,,,,,,,,
751945568,Libertad 91  Villa De Las Rosas  San Javier,4.000,$,,, ,,Otro, 5800 m² ,300 m²,3,5,2,,,,,,,,,,,,,,1,,,,Si,Si,Si,,,
723019995,Departamentos en Venta en Guatemala 4319,135.000,U$S,,,Guatemala 4319 Palermo - Capital Federal,Departamento,Venta,,,,,,,,3,11,,,,,,Rsk Proyectos Urbanos,,,,5,,,,,,,,https://departamento.mercadolibre.com.ar/MLA-723019995-emprendimiento-guatemala-4319-_JM,
752632765,Francisco De Las Carreras 2400  Nueva Atlantis,35.000,$,,,Francisco De Las Carreras 2400 Nueva Atlantis - Bs.as. Costa Atlántica,,Otro, 500 m² ,70 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
752751975,Calle 2 7351  Mar Del Tuyú,1.500,$,,,Calle 2 7351 Mar Del Tuyú - Bs.as. Costa Atlántica,,Otro, 500 m² ,70 m²,1,,1,,,,,,,,,,,,,,,,,,,,,,,
698464726,Departamentos en Venta en La Pampa 3774,1.000.000,U$S,,,La Pampa 3774 Belgrano - Capital Federal,Departamento,Venta,,,,,,,,1,3,,,,,,Lao Luchetti,,,,2,,,,,Si,Si,,https://departamento.mercadolibre.com.ar/MLA-698464726-emprendimiento-park-residences-_JM,
753212437,Parral 38  Caballito ,120.000,$,,,Parral 38 Caballito - Capital Federal,,Otro, 25 m² ,25 m²,,,1,,,,,,,,,,,,,,,,,,,,,,,
751654477,Av Del Valle Fértil 1730  Golf Nuevo  Pinamar,84.000,$,,,Av Del Valle Fértil 1730 Golf Nuevo - Pinamar - Bs.as. Costa Atlántica,,Otro, 175 m² ,160 m²,4,5,2,,,,,,,,,,Madridprop,,,,2,,,Si,Si,Si,,,,
743363333,Departamentos en Venta en Mendoza 2777,2.838.680,$,,,Mendoza 2777 Centro - Rosario - Santa Fe,Departamento,Venta,,,,,,,,2,10,,,,,,Inmobiliaria Gazze,,,,,,,,,,,,https://departamento.mercadolibre.com.ar/MLA-743363333-emprendimiento-mendoza-lagos-_JM,
754550588,Quebracho 800  San Antonio De Areco,2.800,$,,,Quebracho 800 San Antonio De Areco - Buenos Aires Interior,,Otro, 12000 ha ,100 m²,3,4,1,,,,,0 años,,,,,,,,,,,,Si,,Si,Si,,,
753368328,1 Bis 4055  San Clemente,1.500,$,,,1 Bis 4055 San Clemente - Bs.as. Costa Atlántica,,Otro, 61 m² ,63 m²,2,,1,,,,,,,,,,,,,,,,,,,,,,,
752519915,Alvear 1065  San Rafael,1.100,$,,,Alvear 1065 San Rafael - Mendoza,,Otro, 90 m² ,45 m²,,,,,,,,10 años,,,,,,,,,,,,,,,,,,
698458827,Departamentos en Venta en Solís 1960,168.004,U$S,,,Solís 1960 Olivos - Vicente López - Bs.as. G.b.a. Norte,Departamento,Venta,,,,,,,,,6,,,,,,Cdariasa,,,,,,,,,,,,https://departamento.mercadolibre.com.ar/MLA-698458827-emprendimiento-lumen-solis-1960-_JM,
754173870,Calle 18 3100  San Clemente,1.200,$,,,Calle 18 3100 San Clemente - Bs.as. Costa Atlántica,,Otro, 90 m² ,60 m²,1,2,1,,,,,,,,,,,,,,1,,,,,Si,,,,
754997074,Av Mitre 841  Quilmes,1.111.111,U$S,,,Av Mitre 841 Quilmes - Bs.as. G.b.a. Sur,,Otro, 1000 m² ,30 m²,,,2,,,,,,,,,,,,,,,,,,,,,,,
704237184,Departamentos en Venta en R. Caamaño 1103,105.000,U$S,,,R. Caamaño 1103 Villa Rosa - Pilar - Bs.as. G.b.a. Norte,Departamento,Venta,,,,,,,,,,,,,,,Castex Propiedades Srl,,,,1,,,,,,Si,,https://departamento.mercadolibre.com.ar/MLA-704237184-emprendimiento-vohe-_JM,
752843954,B.houssay 502  Merlo,900.000,$,,,B.houssay 502 Merlo - Bs.as. G.b.a. Oeste,,Otro, 330 m² ,100 m²,3,,1,,,,,,,,,,,,,,1,,,,,,,,,
753101928,Calle39 600  Mar Azul,1.800,$,,,Calle39 600 Mar Azul - Bs.as. Costa Atlántica,,Otro, 90 m² ,85 m²,,,,,,,,10 años,,,,,,,,,,,,,,,,,,
750126450,Departamentos en Venta en Holmberg 2784,178.780,U$S,,,Holmberg 2784 Coghlan - Capital Federal,Departamento,Venta,,,,,,,,,5,,,,,,Interwin,,,,,,,,,Si,Si,,https://departamento.mercadolibre.com.ar/MLA-750126450-emprendimiento-casa-ho-_JM,
753421167,Km 14.5. Ruta 1. Barrio Semi Cerrado Sn  Los Molles  Junín,1.500,$,,,Km 14.5. Ruta 1. Barrio Semi Cerrado Sn Los Molles - Junín - San Luis,,Otro, 120 m² ,120 m²,2,,1,,,,,,,,,,,,,,1,,,,,,,,,
753416934,Nstra Señora De La Merced 5599  Caseros,600.000,$,,,Nstra Señora De La Merced 5599 Caseros - Bs.as. G.b.a. Oeste,,Otro, 230 m² ,230 m²,,,1,,,,,5 años,,,,,,,,,6,,,,,,,,,
735493027,Departamentos en Venta en Craig 654,144.000,U$S,,,Craig 654 Caballito - Capital Federal,Departamento,Venta,,,,,,,,2,5,,,,,,Justevila,,,,2,,,,,Si,,,https://departamento.mercadolibre.com.ar/MLA-735493027-emprendimiento-craig-654-_JM,
754835002,Barrio Residencial 1 533  Costa Esmeralda,28.000,$,,,Barrio Residencial 1 533 Costa Esmeralda - Bs.as. Costa Atlántica,,Otro, 1000 m² ,140 m²,3,,3,,,,,,,,,,,,,,2,,,,,,,,,
728416208,Departamentos en Venta en Pueyrredón 3445,600.000,$,,,Pueyrredón 3445 Barrio Parque Gral San Martín - General San Martín - Bs.as. G.b.a. Norte,Departamento,Venta,,,,,,,,3,8,,,,,,Dinal Propiedades,,,,3,,,,,,,,https://departamento.mercadolibre.com.ar/MLA-728416208-emprendimiento-pueyrredon-3445-_JM,
754641047,Casa 5 Personas - Nueva Atlantis - Consultar Precios 2019 - Diagonal Maipu 256  Nueva Atlantis,1.000,$,,,Casa 5 Personas - Nueva Atlantis - Consultar Precios 2019 - Diagonal Maipu 256 Nueva Atlantis - Bs.as. Costa Atlántica,,Otro, 45 m² ,45 m²,1,2,1,,,,1,,,,,,,,,,1,,,,Si,Si,,,,
754148783,Los Jazmines Al 100  Pilar Del Este  Pilar,290.000,U$S,,,Los Jazmines Al 100 Pilar Del Este - Pilar - Bs.as. G.b.a. Norte,,Otro, 255 m² ,175 m²,3,,3,,,,,10 años,,,,,Like Propiedades,,,,1,,Si,,,,,,,
699223055,Departamentos en Venta en Baradero 128,69.000,U$S,,,Baradero 128 Floresta - Capital Federal,Departamento,Venta,,,,,,,,3,8,,,,,,Justevila,,,,10,,,,,Si,,,https://departamento.mercadolibre.com.ar/MLA-699223055-emprendimiento-baradero-128-_JM,
753791313,Ramos Mejía Al 1000  Caballito ,179.000,U$S,,,Ramos Mejía Al 1000 Caballito - Capital Federal,,Otro, 108 m² ,98 m²,2,3,2,,,,,50 años,,,,,Crivez Silvana,,,,,,,,Si,,,,,
709986972,Departamentos en Venta en Gualeguaychú 3531,439.200,U$S,,,Gualeguaychú 3531 Villa Devoto - Capital Federal,Departamento,Venta,,,,,,,,2,7,,,,,,Justevila,,,,1,,,,,,,,https://departamento.mercadolibre.com.ar/MLA-709986972-emprendimiento-gualeguaychu-3531-_JM,
752769619,Boulevar De Todos Los Santos 4100  San Francisco  Tigre,475.000,U$S,,,Boulevar De Todos Los Santos 4100 San Francisco - Tigre - Bs.as. G.b.a. Norte,,Otro, 283 m² ,250 m²,4,,4,,,,2,0 años,,,,,,,,,2,,,,Si,Si,,,,
752255623,Zelaya 1627  Pilar Del Este  Pilar,17.900,U$S,,,Zelaya 1627 Pilar Del Este - Pilar - Bs.as. G.b.a. Norte,,Otro, 573 m² ,,,,,,,,,,,,,,,,,,,,,,,,,,,
753491192,Blanco Encalada Al 2900  Belgrano ,18.000,$,,,Blanco Encalada Al 2900 Belgrano - Capital Federal,,Otro, 65 m² ,58 m²,2,3,2,6500,,,1,10 años,,Frente,,,Lexinton Propieadades,,,,,,,,,,,,,
753087227,Av Monteverde Esq Paiva 7395  Burzaco  Almirante Brown,182.000,$,,,Av Monteverde Esq Paiva 7395 Burzaco - Almirante Brown - Bs.as. G.b.a. Sur,,Otro, 1 m² ,1 m²,2,,1,,,,,,,,,,,,,,,,Si,,,,,,,
752265856,Ph Rodriguez Peña Al 2539 Depto.3  Martínez  San Isidro,28.000,$,,,Ph Rodriguez Peña Al 2539 Depto.3 Martínez - San Isidro - Bs.as. G.b.a. Norte,,Otro, 65 m² ,65 m²,2,3,1,,,,,8 años,,Contrafrente,,,Narvaez,,,,1,,,,,,,,,
752766595,San Juan 4530  La Lucila Del Mar,3.000,$,,,San Juan 4530 La Lucila Del Mar - Bs.as. Costa Atlántica,,Otro, 600 m² ,60 m²,,,,,,,,5 años,,,,,,,,,,,,,,,,,,
752109238,Caamaño Y Ruta 25  Pilar Del Este  Pilar,260.000,U$S,,,Caamaño Y Ruta 25 Pilar Del Este - Pilar - Bs.as. G.b.a. Norte,,Otro, 180 m² ,180 m²,3,,3,,,,,20 años,,,,,Tizado Pilar Del Este,,,,,,,,,,,,,
752359506,48 188  San Clemente,1.000,$,,, ,,Otro, 48 m² ,65 m²,2,2,1,,2,,,,Dúplex,Frente,,,,,,,2,,,,,,,,,
753125516,Las Tipas 264 264  Nordelta Tipas  Tigre,420.000,U$S,,,Las Tipas 264 264 Nordelta Tipas - Tigre - Bs.as. G.b.a. Norte,,Otro, 260 m² ,210 m²,4,,4,6000,,,,1 años,,,,,,,,,4,,,,,,,,,
752630937,Paraguay Y Amenabar  Centro  Rosario,39.000,U$S,,,Paraguay Y Amenabar Centro - Rosario - Santa Fe,,Otro, 106 m² ,73 m²,1,2,1,,,,1,50 años,,,,,Sucursal Rosario | Ventas,,,,1,,,,,,,,,
753141770,Antonio De Sucre 193  Centro ,1.300,$,,,Antonio De Sucre 193 Centro - Córdoba,,Otro, 44 m² ,44 m²,1,2,1,,,,,,Departamento,Frente,,,,,,,,,,Si,,,,,,
751657026,Venezuela 4011  Ciudadela  Tres De Febrero,600.000,$,,,Venezuela 4011 Ciudadela - Tres De Febrero - Bs.as. G.b.a. Oeste,,Otro, 100 m² ,100 m²,,,1,,,,,,,,,,,,,,,,,Si,,,,,,
752432286,Falkner 198  San Bernardo,200,$,,,Falkner 198 San Bernardo - Bs.as. Costa Atlántica,,Otro, 75 m² ,75 m²,3,4,2,,,,,,Departamento,Frente,,,Taboada Inmobiliaria,,,,1,,,,,Si,,,,
753796888,Boulevard De Todos Los Santos Al 100  San Gabriel  Tigre,270.000,U$S,,,Boulevard De Todos Los Santos Al 100 San Gabriel - Tigre - Bs.as. G.b.a. Norte,,Otro, 765 m² ,180 m²,3,,4,,,,1,1 años,,,,,Top Bienes Raíces,,,,2,,,,,,,,,
753709869,Salta 2150  San Bernardo,1.000,$,,,Salta 2150 San Bernardo - Bs.as. Costa Atlántica,,Otro, 400 m² ,180 m²,2,3,1,,,,,,Departamento,Frente,,,,,,,4,,,,,,,,,
754459691,La Escondida  La Escondida  Pilar,130.000,$,,,La Escondida La Escondida - Pilar - Bs.as. G.b.a. Norte,,Otro, 5000 m² ,245 m²,3,5,,,,,1,,,,,,Lambo Propiedades,,,,,,,Si,Si,,Si,,,
755172327,Urquiza Al 2400  Florida  Vicente López,278.000,U$S,,,Urquiza Al 2400 Florida - Vicente López - Bs.as. G.b.a. Norte,,Otro, 82 m² ,80 m²,2,3,2,,,,,0 años,,Frente,,,Puerto De Olivos,,,,1,,,Si,,,,,,
754765495,Soldado De La Independencia Al 1200  Belgrano ,550.000,U$S,,,Soldado De La Independencia Al 1200 Belgrano - Capital Federal,,Otro, 182 m² ,165 m²,3,5,2,,,,1,20 años,,Frente,,,Lexinton Propiedades,,,,1,,,,,,,,,
751576152,Las Calendulas 3395  Del Viso  Pilar,68.000,U$S,,,Las Calendulas 3395 Del Viso - Pilar - Bs.as. G.b.a. Norte,,Otro, 890 m² ,,,,,,,,,,,,,,,,,,,,,,,,,,,
751616432,Ruta 25 Al 100  Pilar Del Este  Pilar,165.000,U$S,,,Ruta 25 Al 100 Pilar Del Este - Pilar - Bs.as. G.b.a. Norte,,Otro, 159 m² ,125 m²,3,,3,,,,,0 años,,,,,Oreilly  Torrado & Sanguinetti,,,,,,,,Si,,,,,
754607317,Prensa Argentina 1200  Banfield  Lomas De Zamora,7.380,$,,,Prensa Argentina 1200 Banfield - Lomas De Zamora - Bs.as. G.b.a. Sur,,Otro, 70 m² ,70 m²,2,3,1,,,,,,,,,,,,,,1,,,,,,,,,
751629638,Aristobulo Del Valle 5155  San Francisco  Tigre,389.000,U$S,,,Aristobulo Del Valle 5155 San Francisco - Tigre - Bs.as. G.b.a. Norte,,Otro, 230 m² ,200 m²,4,,4,4800,,,2,2 años,,,,,,,,,4,,,Si,Si,Si,,,,
751886774,Calle 7 1987  Benavídez  Tigre,7.800,$,,,Calle 7 1987 Benavídez - Tigre - Bs.as. G.b.a. Norte,,Otro, 54 m² ,42 m²,1,2,1,,,,,2 años,Departamento,,,,,,,,,,,,,,,,,
751874955,Calle Publica 00  Huerta Grande  Punilla,200.000,$,,,Calle Publica 00 Huerta Grande - Punilla - Córdoba,,Otro, 430 m² ,,,,,,,,,,,,,,Grupohuerta Neg Inmobiliarios,,,,,,,,,,,,,
754396378,Necochea 332  Santa Clara Del Mar,85.000,U$S,,,Necochea 332 Santa Clara Del Mar - Bs.as. Costa Atlántica,,Otro, 80 m² ,78 m²,2,,2,,,,,,,,,,,,,,1,,Si,,,,,,,
754651251,Ruta Provincial 14 Km 167 164  La Paz  San Javier,1.000.000,U$S,,,Ruta Provincial 14 Km 167 164 La Paz - San Javier - Córdoba,,Otro, 9300 m² ,8070 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
754454373,Madariaga 279 (entre Gabaston Y Ameghino)  Luis Guillón  Esteban Echeverría,270.000,U$S,,,Madariaga 279 (entre Gabaston Y Ameghino) Luis Guillón - Esteban Echeverría - Bs.as. G.b.a. Sur,,Otro, 236 m² ,260 m²,4,7,3,,,,,0 años,,,,,Martin Manias,,,,1,,Si,,,,,,,
752130128,Palpa Al 2300  Belgrano ,340.000,U$S,,,Palpa Al 2300 Belgrano - Capital Federal,,Otro, 75 m² ,65 m²,2,3,2,7525,,2,13,14 años,Departamento,Frente,,,Coldwell Banker Space Ba,,,,1,,Si,Si,,Si,Si,,,
752373490,Bv. Mitre - Torre Coral State- 517  Centro ,20.000,$,,,Bv. Mitre - Torre Coral State- 517 Centro - Córdoba,,Otro, 50 m² ,50 m²,1,1,1,,,,,,Loft,Frente,,,,,,,,,,Si,,,,,,
755075252,Avellano 1  Cariló,370.000,U$S,,,Avellano 1 Cariló - Bs.as. Costa Atlántica,,Otro, 1 m² ,1 m²,6,9,4,,,,2,15 años,,,,,Mingronepropiedades,,,,1,,,Si,Si,Si,,,,
753352556,Av. Fuerza Aerea 1451-1581 Sn  Funes  Rosario,134.000,U$S,,,Av. Fuerza Aerea 1451-1581 Sn Funes - Rosario - Santa Fe,,Otro, 1050 m² ,,,,,,,,,,,,,,,,,,,,,,,,,,,
752392984,Colectora Km 57.500 1000  Estancias Del Pilar  Pilar,50.000,$,,,Colectora Km 57.500 1000 Estancias Del Pilar - Pilar - Bs.as. G.b.a. Norte,,Otro, 1000 m² ,600 m²,,,3,,,,,5 años,,,,,,,,,10,,,,,,,,,
751690603,Entre Ríos Al 2100  Centro  Mar Del Plata,159.900,U$S,,,Entre Ríos Al 2100 Centro - Mar Del Plata - Bs.as. Costa Atlántica,,Otro, 100 m² ,95 m²,3,4,2,,,,1,40 años,,Frente,,,Girard Propiedades,,,,,,,,,,,,,
755170523,Ruta 11 380  Costa Esmeralda,210.000,U$S,,,Ruta 11 380 Costa Esmeralda - Bs.as. Costa Atlántica,,Otro, 1000 m² ,160 m²,4,5,4,,,,1,1 años,,,,,Ivanka Bolkovic,,,,1,,,Si,Si,Si,,,,
752037764,Panamá 7751  Martín Coronado  Tres De Febrero,63.000,U$S,,,Panamá 7751 Martín Coronado - Tres De Febrero - Bs.as. G.b.a. Oeste,,Otro, 53 m² ,46.4 m²,1,2,1,,,9,8,,Departamento,,,,,,,,1,,,,,Si,,Si,,
754516046,Centenario 911  Villa Olivos  Escobar,87.000,$,,,Centenario 911 Villa Olivos - Escobar - Bs.as. G.b.a. Norte,,Otro, 650 m² ,220 m²,3,,4,,,,,,,,,,,,,,4,,,Si,Si,Si,Si,,,
752630946,Cochabamba Y Necochea  Centro  Rosario,55.000,U$S,,,Cochabamba Y Necochea Centro - Rosario - Santa Fe,,Otro, 95 m² ,80 m²,2,4,1,,,,,40 años,,Lateral,,,Sucursal Rosario | Ventas,,,,,,,,,,,,,
753082325,Ensueño 2 7  San Martin De Los Andes,390.000,U$S,,,Ensueño 2 7 San Martin De Los Andes - Neuquén,,Otro, 390 m² ,233 m²,5,8,3,,,,5,25 años,,,,,,,,,1,,,Si,Si,Si,,Si,,
755126372,Av. Compairé Y Av Tomas Cosentino 1685  9 De Julio,340.000,U$S,,,Av. Compairé Y Av Tomas Cosentino 1685 9 De Julio - Buenos Aires Interior,,Otro, 2500 m² ,900 m²,,,3,,,,,25 años,,,,,,,,,12,,,,,,,,,
751597709,Entre Ríos 590 1-b  Centro  Rosario,119.500,U$S,,,Entre Ríos 590 1-b Centro - Rosario - Santa Fe,,Otro, 82 m² ,80 m²,3,4,1,1600,,,,40 años,,Frente,,,Vanzini,,,,,,Si,Si,,,,,,
751910418,Jose Cortejarena 9652  Moreno,775.000,U$S,,,Jose Cortejarena 9652 Moreno - Bs.as. G.b.a. Oeste,,Otro, 680 m² ,150 m²,,,2,,,,,40 años,,,,,,,,,1,,,,,,,,,
754387206,La Tradicion 850  Fincas De Alvarez  Moreno,265.000,U$S,,,La Tradicion 850 Fincas De Alvarez - Moreno - Bs.as. G.b.a. Oeste,,Otro, 720 m² ,160 m²,3,5,2,6000,,,1,0 años,,,,,,,,,2,,,Si,Si,Si,Si,,,
754692795,Azopardo 770  Puerto Madero ,250.000,U$S,,,Azopardo 770 Puerto Madero - Capital Federal,,Otro, 37 m² ,37 m²,,1,1,7000,,,,0 años,,,,,Evoluer Real Estate Co.,,,,1,,,Si,,,Si,Si,,
752510711,Colombia 300  Villa Martelli  Vicente López,45.000,$,,,Colombia 300 Villa Martelli - Vicente López - Bs.as. G.b.a. Norte,,Otro, 500 m² ,500 m²,,,3,,,,,,,,,,Inmodepa,,,,1,,,,,,,,,
754872500,Caracas Y Av. Mitre 500  Manzanares Chico  Pilar,195.000,U$S,,,Caracas Y Av. Mitre 500 Manzanares Chico - Pilar - Bs.as. G.b.a. Norte,,Otro, 180 m² ,135 m²,3,,2,,,,,,,,,,,,,,1,,,,,,,,,
754169260,Gral Cesar Diaz 2989  Santa Rita ,157.000,U$S,,,Gral Cesar Diaz 2989 Santa Rita - Capital Federal,,Otro, 60 m² ,55 m²,2,3,2,3000,,2,,6 años,Semi piso,Frente,,,,,,,,,Si,,,,,,,
754305609,9 De Julio 400  Ciudadela  Tres De Febrero,17.000,$,,,9 De Julio 400 Ciudadela - Tres De Febrero - Bs.as. G.b.a. Oeste,,Otro, 60 m² ,60 m²,2,,1,,,,,,,,,,,,,,,,,,,,,,,
