post_id,titulo,precio,moneda,provincia,barrio,localizacion,tipo_propiedad,tipo_operacion,superficie_total,superficie_cubierta,dormitorios,ambientes,banos,expensas,piso,departamentos_x_piso,pisos,antiguedad,tipo_departamento,disposicion,condiciones_especiales,tipo_vendedor,vendedor,fotos,latitud,longitud,cocheras,descripcion,apto_credito,con_aire,con_jardin,con_parrilla,con_pileta,apto_profesional,url,
754834463,Puerto Del Lago - Las Acacias Al 100  Puertos Del Lago - Acacias  Escobar,370.000,U$S,,,Puerto Del Lago - Las Acacias Al 100 Puertos Del Lago - Acacias - Escobar - Bs.as. G.b.a. Norte,,Otro,,210 m²,4,,3,,,,,0 años,,,,,Blanco Propiedades,,,,1,,,,Si,Si,,,https://casa.mercadolibre.com.ar/MLA-754834463-casas-venta-puertos-acacias-_JM,
755470975,Fincas Del Lago Al 100  Ingeniero Maschwitz  Escobar,390.000,U$S,,,Fincas Del Lago Al 100 Ingeniero Maschwitz - Escobar - Bs.as. G.b.a. Norte,,Otro,,280 m²,3,,4,,,,2,0 años,,,,,Bienvende Amelia Claro,,,,1,,,,Si,,,,https://casa.mercadolibre.com.ar/MLA-755470975-casas-venta-fincas-del-lago-_JM,
754909783,San Frasncisco 3150  Weekend  Escobar,150.000,U$S,,,San Frasncisco 3150 Weekend - Escobar - Bs.as. G.b.a. Norte,,Otro, 300 m² ,120 m²,2,,1,,,,,,,,,,Estudioclementerevelchion,,,,1,,,,,,,,https://casa.mercadolibre.com.ar/MLA-754909783-proyecto-casa-de-3-ambientes-en-country-de-escobar-_JM,
754834089,San Matias Al 100  San Matías  Escobar,249.000,U$S,,,San Matias Al 100 San Matías - Escobar - Bs.as. G.b.a. Norte,,Otro, 189 m² ,152 m²,3,,2,,,,1,0 años,,,,,Blanco Propiedades,,,,2,,,,Si,Si,,,https://casa.mercadolibre.com.ar/MLA-754834089-casas-venta-san-matias-_JM,
754836101,El Cantón Norte Al 100  El Cantón  Escobar,330.000,U$S,,,El Cantón Norte Al 100 El Cantón - Escobar - Bs.as. G.b.a. Norte,,Otro, 245 m² ,200 m²,3,,3,,,,,0 años,,,,,Blanco Propiedades,,,,1,,,,Si,Si,Si,,https://casa.mercadolibre.com.ar/MLA-754836101-casas-venta-el-canton-_JM,
754846524,Los Robles De Maschwitz Al 100  Ingeniero Maschwitz  Escobar,350.000,U$S,,,Los Robles De Maschwitz Al 100 Ingeniero Maschwitz - Escobar - Bs.as. G.b.a. Norte,,Otro, 340 m² ,340 m²,3,,2,,,,2,0 años,,,,,Blanco Propiedades,,,,,,,,,,Si,,https://casa.mercadolibre.com.ar/MLA-754846524-casas-venta-los-robles-de-maschwitz-_JM,
755075909,Araucarias Al 100  Ingeniero Maschwitz  Escobar,285.000,U$S,,,Araucarias Al 100 Ingeniero Maschwitz - Escobar - Bs.as. G.b.a. Norte,,Otro, 191 m² ,191 m²,3,,3,,,,2,0 años,,,,,Gonzalez Ferioli Personal Broker,,,,,,,,Si,Si,,,https://casa.mercadolibre.com.ar/MLA-755075909-countries-y-barrios-cerrados-venta-puertos-_JM,
755106901,S/n Al 100  El Cantón  Escobar,305.000,U$S,,,S/n Al 100 El Cantón - Escobar - Bs.as. G.b.a. Norte,,Otro, 200 m² ,200 m²,3,,3,,,,2,0 años,,,,,Top Bienes Raíces,,,,1,,,,,,Si,,https://casa.mercadolibre.com.ar/MLA-755106901-countries-y-barrios-cerrados-venta-el-canton-norte-_JM,
755475433,S/n Al 100  El Cantón  Escobar,250.000,U$S,,,S/n Al 100 El Cantón - Escobar - Bs.as. G.b.a. Norte,,Otro, 150 m² ,150 m²,3,,3,,,,,0 años,,,,,Top Bienes Raíces,,,,1,,,,,,,,https://casa.mercadolibre.com.ar/MLA-755475433-countries-y-barrios-cerrados-venta-el-canton-norte-_JM,
755475436,S/n Al 100  El Cantón  Escobar,250.000,U$S,,,S/n Al 100 El Cantón - Escobar - Bs.as. G.b.a. Norte,,Otro, 168 m² ,140 m²,3,,2,,,,,0 años,,,,,Top Bienes Raíces,,,,1,,,,,Si,,,https://casa.mercadolibre.com.ar/MLA-755475436-countries-y-barrios-cerrados-venta-el-canton-norte-_JM,
